Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Dimitri Foulquier,fr FRA,"DF,MF",29-361,20,1115.0,56.0,47.6,12.4,11,88.0,10,9,16.0,6,1.05,7.0,16.0,-9.0,-0.73,-1.17,12.9,18.8,-5.9,-0.48,-0.89,Matches
Gabriel Paulista,br BRA,DF,32-113,14,875.0,63.0,37.4,9.7,11,77.0,7,3,9.0,5,1.0,10.0,17.0,-7.0,-0.72,-0.97,11.6,14.2,-2.6,-0.27,-0.42,Matches
Hugo Duro,es ESP,FW,23-129,20,971.0,49.0,41.5,10.8,9,71.0,4,11,30.0,4,1.1,8.0,14.0,-6.0,-0.56,-0.75,13.2,13.8,-0.6,-0.06,-0.09,Matches
Justin Kluivert,nl NED,"FW,MF",23-318,19,958.0,50.0,40.9,10.6,9,79.0,1,10,25.0,1,0.89,16.0,16.0,0.0,0.0,0.2,17.1,15.4,1.7,0.16,0.29,Matches
Ilaix Moriba,gn GUI,MF,20-059,18,771.0,43.0,32.9,8.6,8,73.0,2,10,19.0,1,1.06,6.0,11.0,-5.0,-0.58,-0.7,11.7,12.0,-0.3,-0.03,-0.04,Matches
Cenk Özkacar,tr TUR,DF,22-164,10,780.0,78.0,33.3,8.7,7,90.0,7,3,50.0,14,1.1,7.0,10.0,-3.0,-0.35,-0.35,11.6,12.2,-0.6,-0.07,-0.09,Matches
Nicolás González,es ESP,MF,21-075,15,684.0,46.0,29.2,7.6,7,72.0,1,8,22.0,0,1.27,14.0,11.0,3.0,0.39,0.72,12.9,10.3,2.6,0.34,0.49,Matches
Toni Lato,es ESP,"DF,MF",25-118,16,654.0,41.0,27.9,7.3,6,75.0,0,10,20.0,7,1.06,10.0,8.0,2.0,0.28,0.54,9.1,9.1,0.1,0.01,0.02,Matches
Maranhão,br BRA,"FW,MF",26-150,16,436.0,27.0,18.6,4.8,3,52.0,0,13,21.0,3,0.81,9.0,7.0,2.0,0.41,0.65,7.3,7.6,-0.3,-0.07,-0.07,Matches
Jesus Vazquez,es ESP,"DF,MF",20-076,8,275.0,34.0,11.8,3.1,3,74.0,1,5,10.0,17,0.88,1.0,4.0,-3.0,-0.98,-0.98,3.6,5.4,-1.8,-0.58,-0.65,Matches
Carlos Soler,es ESP,MF,26-076,3,242.0,81.0,10.3,2.7,3,81.0,2,0,,0,1.0,1.0,2.0,-1.0,-0.37,-0.29,2.7,2.6,0.1,0.03,0.04,Matches
Cristhian Mosquera,co COL,DF,18-265,3,145.0,48.0,6.2,1.6,1,90.0,1,2,28.0,21,2.0,0.0,2.0,-2.0,-1.24,-1.2,1.7,1.6,0.1,0.05,0.06,Matches
Maxi Gómez,uy URU,FW,26-217,3,108.0,36.0,4.6,1.2,0,,0,3,36.0,0,1.0,0.0,1.0,-1.0,-0.83,-0.75,0.8,1.0,-0.1,-0.12,-0.11,Matches
Francisco Perez,es ESP,"FW,MF",20-191,6,92.0,15.0,3.9,1.0,0,,0,6,15.0,17,0.17,0.0,1.0,-1.0,-0.98,-0.9,0.9,1.7,-0.8,-0.73,-0.76,Matches
Diego Noguerol,es ESP,"FW,DF",20-310,1,10.0,10.0,0.4,0.1,0,,0,1,10.0,0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.4,-0.4,-3.94,-3.95,Matches
Emilio Bernard,es ESP,GK,23-178,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Cristian,es ESP,GK,24-363,0,,,,,0,,0,0,,24,,,,,,,,,,,,Matches
Jaume Doménech,es ESP,GK,32-134,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Mario Dominguez,es ESP,MF,19-037,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Javier Guerra,es ESP,MF,20-077,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Iago Herrerín,es ESP,GK,35-053,0,,,,,0,,0,0,,20,,,,,,,,,,,,Matches
Koba Koindredi,fr FRA,MF,21-143,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Ruben Lendinez,es ESP,DF,20-005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Alberto Marí,es ESP,FW,21-251,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Charlie Perez,es ESP,GK,20-285,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Uroš Račić,rs SRB,MF,25-002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Tiago Ribeiro,pt POR,MF,21-005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Jesús Santiago,es ESP,MF,18-298,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Manu Vallejo,es ESP,"FW,MF",26-033,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Squad Total,,,24.8,26,2340.0,90.0,100.0,26.0,286,81.0,165,119,22.0,185,1.0,28.0,31.0,-3.0,-0.12,,33.1,33.3,-0.2,-0.01,,
Opponent Total,,,28.2,26,2340.0,90.0,100.0,26.0,286,81.0,165,119,22.0,158,1.81,31.0,28.0,3.0,0.12,,33.3,33.1,0.2,0.01,,
