Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Ronald Araújo,uy URU,DF,24-030,15,1198.0,80.0,49.3,13.3,14,84.0,10,1,24.0,2,2.67,31.0,3.0,28.0,2.1,0.93,30.6,9.6,21.0,1.58,0.82,Matches
Ousmane Dembélé,fr FRA,FW,25-326,18,1100.0,61.0,45.3,12.2,14,71.0,3,4,27.0,0,2.61,25.0,5.0,20.0,1.64,0.01,23.5,9.8,13.7,1.12,-0.08,Matches
Eric García,es ESP,DF,22-087,15,999.0,67.0,41.1,11.1,12,78.0,8,3,20.0,12,2.47,26.0,5.0,21.0,1.89,0.45,21.6,8.6,13.0,1.17,0.01,Matches
Ferrán Torres,es ESP,FW,23-036,24,1090.0,45.0,44.9,12.1,11,76.0,5,13,20.0,1,2.67,21.0,6.0,15.0,1.24,-0.71,24.6,11.4,13.2,1.09,-0.13,Matches
Jordi Alba,es ESP,DF,34-016,17,1089.0,64.0,44.8,12.1,11,84.0,5,6,28.0,9,2.41,21.0,4.0,17.0,1.4,-0.41,22.7,8.6,14.1,1.16,0.0,Matches
Sergi Roberto,es ESP,"DF,MF",31-058,18,1037.0,58.0,42.7,11.5,11,82.0,4,7,20.0,4,2.44,21.0,6.0,15.0,1.3,-0.57,19.0,9.8,9.2,0.8,-0.63,Matches
Ansu Fati,es ESP,FW,20-157,25,1015.0,41.0,41.8,11.3,10,71.0,1,15,20.0,1,2.72,27.0,2.0,25.0,2.22,1.01,22.2,8.6,13.6,1.21,0.07,Matches
Marcos Alonso,es ESP,DF,32-099,16,772.0,48.0,31.8,8.6,7,84.0,6,9,21.0,7,2.69,17.0,2.0,15.0,1.75,0.17,17.3,7.7,9.6,1.11,-0.07,Matches
Franck Kessié,ci CIV,MF,26-108,19,625.0,33.0,25.7,6.9,4,61.0,0,15,25.0,5,2.58,12.0,2.0,10.0,1.44,-0.26,12.7,7.4,5.4,0.77,-0.53,Matches
Gerard Piqué,es ESP,DF,36-063,6,384.0,64.0,15.8,4.3,4,89.0,3,2,15.0,7,3.0,9.0,1.0,8.0,1.87,0.29,11.4,3.7,7.8,1.83,0.79,Matches
Memphis,nl NED,FW,29-052,2,114.0,57.0,4.7,1.3,2,57.0,0,0,,6,3.0,4.0,0.0,4.0,3.16,1.6,3.8,0.4,3.4,2.72,1.63,Matches
Héctor Bellerín,es ESP,DF,28-018,3,143.0,48.0,5.9,1.6,1,90.0,1,2,27.0,8,3.0,4.0,0.0,4.0,2.52,0.94,5.4,0.6,4.7,2.98,1.93,Matches
Pablo Torre,es ESP,"MF,FW",20-003,3,42.0,14.0,1.7,0.5,0,,0,3,14.0,17,2.0,0.0,0.0,0.0,0.0,-1.66,0.9,1.4,-0.5,-1.09,-2.3,Matches
Ángel Alarcón,es ESP,"MF,FW",18-326,4,25.0,6.0,1.0,0.3,0,,0,4,6.0,7,2.25,0.0,0.0,0.0,0.0,-1.65,0.9,0.9,-0.1,-0.28,-1.46,Matches
Pierre-Emerick Aubameyang,ga GAB,FW,33-292,1,9.0,9.0,0.4,0.1,0,,0,1,9.0,2,1.0,0.0,0.0,0.0,0.0,-1.64,0.4,0.1,0.3,2.87,1.71,Matches
Aleix Garrido,es ESP,FW,19-043,1,7.0,7.0,0.3,0.1,0,,0,1,7.0,0,3.0,0.0,0.0,0.0,0.0,-1.63,0.1,0.5,-0.4,-5.0,-6.19,Matches
Chadi Riad,ma MAR,MF,19-293,1,2.0,2.0,0.1,0.0,0,,0,1,2.0,2,3.0,0.0,0.0,0.0,0.0,-1.63,0.0,0.1,0.0,-1.53,-2.7,Matches
Arnau Tenas,es ESP,GK,21-311,0,,,0.0,0.0,0,,0,0,,25,1.0,1.0,1.0,0.0,,,,,,,,Matches
Ander Astralaga,es ESP,GK,19-034,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Marc Casado,es ESP,MF,19-204,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Estanis,es ESP,FW,19-225,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Iñaki Peña,es ESP,GK,24-035,0,,,,,0,,0,0,,27,,,,,,,,,,,,Matches
Miralem Pjanić,ba BIH,MF,33-004,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Squad Total,,,26.6,27,2430.0,90.0,100.0,27.0,297,81.0,176,117,22.0,169,2.63,53.0,9.0,44.0,1.63,,53.0,21.6,31.5,1.16,,
Opponent Total,,,28.2,27,2430.0,90.0,100.0,27.0,297,81.0,176,117,22.0,175,0.3,9.0,53.0,-44.0,-1.63,,21.6,53.0,-31.5,-1.16,,
